	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22
YKL129C	86.62528063	108.0527287	84.65930784	101.8998263	113.6174925	87.00048415	111.283623	79.11169936	70.39936402	98.88115235	97.30854179	64.70858096
YKL130C	211.7967264	237.7101797	210.436556	241.0843346	248.4442391	210.254906	242.1255295	235.8241794	236.5958548	217.9700623	237.4646072	232.0706644
YKL132C	55.07463946	61.88186117	36.15479127	55.45121921	71.04734869	48.29321574	50.31872242	80.67779331	40.57934839	35.84180339	75.4527938	41.19884394
YKL133C	189.1814881	170.0155261	185.2781227	204.1604083	157.625638	187.0314315	207.0236059	142.5227022	268.8572285	206.647648	151.8636361	252.9258389
YKL134C	133.6026767	87.64654348	116.4344663	125.1243763	92.67746662	110.3842092	125.2109488	84.49781247	87.53030582	110.8170704	110.2989717	83.12180829
YKL135C	182.6613112	157.5174648	171.8733711	188.0284989	158.5812309	166.5869967	175.5156559	158.6613588	172.2119785	162.3020025	179.9560909	148.6985887
YKL137W	213.9315475	216.2527906	194.1586472	210.8206944	193.9138134	199.936498	227.824783	189.2461401	242.424183	249.6496094	213.8585473	251.5168474
YKL138C	262.3369451	224.3128454	257.9732275	250.3363153	201.9148823	262.6607195	219.33092	244.6921975	288.7086179	257.9772256	243.0880127	333.8045067
YKL138C-A	138.4824749	173.4567321	140.8133976	138.4731564	149.2976544	138.2075582	150.0185513	178.0597993	168.2849448	192.7186198	141.8651607	184.9004116
YKL139W	142.8370051	107.8451071	142.297144	134.9809291	115.4001983	136.087102	130.9770997	128.8865677	105.6282857	120.1325914	121.9125004	89.03306115
YKL140W	190.6931345	190.8421929	164.1676092	188.682064	172.015602	159.2930477	181.1570883	194.1633581	175.7234644	161.9443163	208.2788106	163.7129559
YKL141W	385.6397632	323.3253225	384.8832766	378.6856858	319.1702625	380.6602365	379.2903241	304.8284998	459.9411593	430.8852267	308.9849552	511.4554588
YKL142W	323.9361216	328.161385	313.6298401	323.4983012	263.7710951	300.8505593	317.4256165	314.8275603	383.5507929	381.0760691	305.3514822	453.666688
YKL143W	239.7275864	262.529108	254.6308333	254.9610824	290.9954946	273.9600187	255.2398963	284.5962739	274.6881916	273.4086284	268.1045019	283.1484183
YKL144C	219.2510819	261.1176612	222.7192434	233.6366021	295.7225752	219.5332515	232.1859702	266.4419378	212.0084868	234.0834405	272.4466124	229.2250517
YKL145W	298.3953749	335.8451638	296.6178062	303.0587822	303.8657651	304.3123527	302.8728191	330.5821774	318.2888058	320.5588682	341.2294719	318.0470364
YKL146W	199.8367795	119.180633	202.4475962	195.3983628	135.2770643	195.5861473	192.1604954	122.866227	153.2174165	169.5145109	120.2042878	144.4250015
YKL148C	314.1020722	167.0109652	302.7368854	311.6604888	155.41003	283.126585	337.9915962	94.69567772	254.7569095	337.2556555	99.13174267	216.2209038
YKL149C	182.9467014	169.7793034	186.2433228	199.838084	174.5648591	184.181619	191.7901839	158.2101125	177.0969097	173.348197	160.9037751	180.2881147
YKL150W	343.5925108	338.647015	332.8357615	339.18527	281.7638697	339.3008244	327.9991403	307.8807429	398.3075616	388.0115848	314.0488764	454.4841936
YKL151C	215.5001796	226.9630138	240.3586682	214.4254568	208.1870408	234.4549716	207.1659813	210.5648114	258.1049254	209.5983071	217.0168659	262.9360855
YKL152C	138.9851336	252.7418386	150.7284235	140.9514231	155.6045498	149.8293674	146.8109178	234.3827383	164.1600059	210.2622393	166.5341799	204.6064691
YKL154W	215.8942222	250.4864884	205.3019533	225.6018544	273.7604261	196.4899609	230.016976	278.6861332	235.3076624	228.9373059	279.3472774	207.0071821
YKL155C	194.7594796	133.1630083	173.9330106	185.7547998	140.6362474	192.7186042	182.5251537	133.234234	147.4133111	172.9771459	151.770549	143.0042517
YKL156W	212.3247655	277.1766548	193.228453	206.6108678	225.4472147	197.0127572	211.8287699	274.1986373	239.5216272	270.3577167	224.3840524	256.6564204
YKL157W	226.6755166	199.973344	218.3608659	227.5213477	204.83409	215.1053699	224.9301586	185.2290608	209.7345611	205.358025	209.7389908	193.7633129
YKL159C	236.1378923	158.8991969	226.6768539	204.6744012	195.4103648	202.893935	190.3744189	162.3656958	147.5485767	193.671499	178.4904799	183.7612997
YKL160W	321.0856413	392.8692637	347.0752757	330.7700786	336.0303952	327.0263349	317.99707	384.7425199	407.1382842	428.121216	341.4401755	487.4229423
YKL161C	118.5264851	89.13379103	88.9951309	116.1890468	84.06785871	101.9751596	119.2287176	85.39122766	87.55883033	111.7512997	102.6727691	95.81159968
YKL162C	161.9767431	96.01064521	144.9997418	150.5547069	99.00791817	136.8731404	150.0185513	102.357729	146.5630583	126.0528655	115.1611304	147.9203293
YKL163W	100.5078061	98.22517646	81.09909321	104.4412429	105.2380083	51.74273115	110.2814946	62.95812693	60.24385055	100.0419567	58.61375687	47.555237
YKL164C	267.0883192	274.0547761	282.6478548	258.6313167	279.046707	245.077221	275.659088	234.4657734	231.8903079	255.8822332	226.8926655	216.0829122
YKL165C	133.8850193	119.7439947	142.76689	128.8978849	125.0764924	149.9445537	122.8875367	139.9422076	95.09991221	91.46699172	140.9884908	83.38821327
YKL166C	156.5516663	179.7466883	144.5809162	157.2422911	186.9182151	159.593687	155.6725168	175.150448	156.1759137	154.7833891	164.7510346	141.906209
YKL167C	247.9154652	230.6245289	234.9532854	259.3144772	228.2300583	245.569943	254.3283253	245.6763199	309.8153682	281.4500587	231.2263036	291.2758266
YKL168C	77.84324288	88.55862033	70.02221201	88.67017872	98.18850332	72.43329515	109.9129925	69.77940212	62.65928795	96.76153877	63.76644637	61.39192114
YKL170W	40.42311217	39.6846326	41.81918942	45.38686255	34.37774937	38.01539091	37.39561272	44.26079123	44.68724412	45.78004941	44.1509221	49.89850679
YKL171W	199.7124297	125.7674343	207.747575	217.2886445	123.5504901	218.6209878	188.0705284	114.226939	185.3273018	164.4370437	136.5859891	174.9675167
YKL172W	293.4130599	391.2412957	310.804346	318.4056507	341.1036687	331.3804212	289.1503397	400.9603399	355.0692984	379.5555077	353.7356784	413.3617342
YKL173W	136.2205107	126.3297963	132.5341841	135.9785852	143.8868207	138.7928292	137.5170054	123.8319016	102.3906159	115.6514871	133.2273439	97.48947491
YKL174C	173.1876947	172.8661154	176.7284555	176.4667423	185.6939848	175.4706875	165.1163829	188.0588196	170.0517159	158.6504538	206.6950422	167.857715
YKL175W	216.655213	191.1236214	223.8531302	201.187074	202.7650588	231.0519715	185.3527819	227.3628952	160.5160772	154.6635084	206.8866927	173.9964509
YKL176C	174.7640529	141.2520744	175.0084254	165.4647141	162.3601315	169.8844405	162.8343345	150.4885768	129.859104	146.1617354	162.3081662	119.4318661
YKL178C	228.7521065	240.1245154	208.3619497	236.18181	215.6547972	203.6460905	216.1411859	238.8946494	220.4399046	218.5718872	238.1176392	209.8659183
YKL179C	186.5948322	186.5574997	158.9755107	193.1584044	183.8974127	177.9985392	190.8305331	185.8228035	169.3803583	179.2467849	193.0497906	160.472319
YKL180W	457.2786828	613.4430157	462.6544694	436.2988667	467.5373914	461.7085599	439.3043244	608.0333427	550.2877911	550.4198176	515.0261667	634.9236237
YKL181W	300.6797565	317.0641401	292.7867028	303.2734076	314.5481029	296.8596128	287.2637839	333.8782201	327.3216266	290.8899985	326.2918853	310.961709
YKL182W	235.0125085	260.5941942	266.3251863	255.5383838	270.2382987	263.1069065	250.6906408	243.6226607	219.0119452	232.1394015	255.6520216	184.9517158
YKL183W	184.8055167	163.4536325	205.7417304	188.1193908	181.3043088	198.0378014	170.9805384	151.6486258	168.1557112	170.3758827	165.5713659	165.3202018
YKL184W	169.9820452	153.3381898	182.4805786	168.0331557	168.0347391	164.5582493	163.3469932	141.9085106	128.1284094	151.8856691	148.9846138	120.1158761
YKL185W	233.5031836	225.4326036	237.6881062	222.7409613	242.8862727	189.0425221	257.3008396	178.4770183	192.518392	259.2836814	164.8214956	164.5087751
YKL186C	179.0895938	173.9015807	185.7047865	178.5437454	163.6079751	183.6042014	186.3597241	181.4141318	204.2906225	190.5995059	167.8900168	233.9132027
YKL187C	119.9892779	58.33980178	145.620427	162.1792973	63.45760802	132.9305091	146.8572408	58.20896818	115.2354721	131.7192437	67.88979593	126.3473307
YKL188C	94.48448935	80.73414226	93.93370171	116.9136542	79.77737257	100.8938216	109.937259	66.63236384	102.5264782	103.8844049	84.29945935	107.2805316
YKL189W	172.7334354	132.9303478	151.4579554	160.4897891	122.1544394	145.6344303	150.2565249	132.2228912	152.2482868	128.1403951	144.9257035	152.4817314
YKL190W	174.5784189	209.2207957	175.6635917	185.7888426	177.7434727	182.389857	173.1109266	204.0263684	206.4929082	196.7025139	198.9683476	225.4746163
YKL191W	190.5170911	166.3916882	222.6284652	175.0057756	205.2981089	196.4037471	188.5796578	162.937406	135.7127614	167.7147875	160.0929337	122.5056328
YKL192C	259.3920013	250.2777496	294.8201225	263.6875854	243.8528355	287.3446336	248.5307333	258.7375926	319.7016114	268.6481017	248.2640312	334.0731857
YKL193C	283.7564276	295.588329	268.3770861	295.8775173	275.5312949	267.3777895	282.9516565	278.0876263	339.1337264	304.931035	277.4715643	321.973543
YKL194C	158.4919696	136.3870732	148.4713444	151.6880606	128.7907879	147.4368939	153.3573788	134.3445192	125.1148059	142.9099448	148.174802	128.2992291
YKL195W	307.2986895	342.3319902	303.4883346	327.8599099	290.2575884	310.4795969	317.3510334	329.5002887	336.556327	403.6432465	305.3514822	390.902122
YKL196C	297.2851956	404.9651134	283.4082183	303.1263011	357.6748817	313.0203464	309.3135157	377.9432102	380.3996489	362.1723308	348.0046495	393.9310737
YKL197C	79.87307206	80.36299365	81.70119955	88.12637412	82.14534743	89.16441062	94.00791287	70.58649784	66.98925588	79.88708593	71.22568033	61.18981239
YKL198C	79.62408719	86.58770396	77.1265022	88.20949557	109.6056507	85.82329802	115.2112237	68.92618486	66.13238637	99.93622816	67.70046606	72.0358861
YKL201C	124.0202657	103.1364353	136.463949	112.849648	108.1846725	127.7228469	118.005664	104.3378636	87.46725094	88.85616314	110.5713752	67.51901966
YKL203C	67.89915721	56.79102533	74.71488363	81.52973327	72.79462449	75.20020424	81.35780681	54.61589953	61.57502727	71.64809725	57.27117803	52.24938206
YKL204W	129.8203795	140.4225461	111.2596953	128.8482598	155.3661076	114.3047808	176.8023867	85.33943406	96.49854166	155.2931088	89.99995659	80.74973411
YKL205W	111.9760216	111.8563637	109.1473502	107.4941223	125.2498589	95.63829629	118.5248148	131.0760421	96.74707215	108.6083193	139.939027	89.83765969
YKL206C	205.703411	199.1406695	214.6030008	214.0682363	199.2146502	212.1382149	198.0212822	207.9597022	219.2182496	199.9223274	227.1697018	221.2483557
YKL207W	273.437282	284.9978154	282.6039517	286.5914591	289.8880487	296.9380157	274.9495408	276.3543414	301.8183119	264.9759935	316.4149417	292.444983
YKL208W	165.0769874	149.4396461	164.9653837	181.6521891	148.0887665	176.5537401	178.219154	138.9374943	187.0138748	177.7032371	140.4208321	171.437897
YKL209C	67.87850684	55.81795058	61.86404676	78.21581862	57.78295747	59.5608449	74.55684474	52.82094415	55.76713372	62.04532339	56.52123768	49.67965547
YKL210W	249.6307158	259.134335	242.2895949	259.0963826	252.4986419	240.5896138	254.1262529	251.2985192	223.8860601	236.2992104	269.7740125	191.2762878
YKL211C	170.9498667	175.3190961	175.7778004	165.755309	195.2781745	164.5172634	159.7372189	177.5583321	103.7645438	140.9122955	195.3837259	105.5593393
YKL212W	247.8236333	259.1633502	237.37255	240.2012418	254.8738634	240.2440844	231.999843	255.3475396	211.4655335	207.6279617	265.0610374	184.3172895
YKL213C	203.1872175	197.131232	179.3467936	204.9216844	217.3164871	174.42747	202.7594483	193.2535247	138.1488111	185.0677733	211.4938333	125.5740763
YKL214C	233.9876301	270.8823069	231.2868705	240.1102565	256.8955453	238.9820975	237.4725477	272.0815769	287.0934648	278.9645257	244.9449934	298.2496673
YKL215C	76.66578206	78.86148352	78.46137111	78.54917484	82.07603567	80.69180063	95.81664322	62.51299656	50.35632274	76.82005069	63.73072287	37.79006288
YKL216W	339.5674144	394.1938588	324.0703852	338.3627503	339.5850852	302.2781792	331.3671964	405.0359828	312.2775896	377.7510892	363.7584532	303.4445583
YKL217W	364.4028135	66.62670544	351.1685468	380.2238565	69.79724871	354.3283637	357.5015951	63.61009434	334.1828691	377.654806	64.44465159	339.5159275
YKL218C	132.9253036	138.1732147	156.9600895	154.8373258	149.9754446	157.2427996	137.0235233	147.0893534	190.542864	133.4030955	154.150869	180.1184545
YKL219W	129.400256	164.9968195	105.2647504	131.5060246	191.3538862	118.8271831	139.8168603	157.7129646	119.6073261	135.275622	170.6037723	102.2604261
YKL220C	16.68906393	12.12428999	13.96582874	13.20848656	17.85039784	16.65593264	11.90598655	14.28437206	13.20880905	14.26078315	21.26614641	14.74416376
YKL221W	26.81294462	20.35653511	27.42391289	31.65753889	18.75149965	18.91019882	38.25673618	20.75435235	29.48672374	34.98667193	17.18090181	30.35054941
YKL222C	79.65066898	81.44467377	85.06455581	94.03918253	89.40483993	68.70269878	94.44237182	84.24243781	73.89522188	73.37606056	99.28633358	65.55919007
YKR001C	253.4218186	240.0702225	262.6422108	264.5405703	226.3677716	253.5837154	247.9231001	236.3055128	212.0562392	229.4773065	245.9837089	192.235722
YKR002W	157.3182139	139.3383658	152.7592789	165.7340909	145.1504973	145.0914596	163.3014439	115.8040278	114.7095959	148.1920717	117.3516954	112.8848324
YKR003W	234.8910572	263.5934152	214.9230053	240.877484	247.1481441	230.0969077	236.6339919	252.5515587	220.3800542	220.6394591	277.4715643	213.6282541
YKR004C	166.9183647	179.9594692	146.9517323	165.784056	185.4180546	122.2498891	193.5118329	201.7575397	187.5736104	168.0918323	214.3456057	148.2520464
YKR005C	61.59622182	42.62268623	53.52403611	65.74762554	51.0695333	55.51611358	61.80368527	43.62277642	49.84767301	61.10018234	50.38336503	52.25292645
YKR006C	289.8910786	277.8055863	281.3315201	291.0628194	254.8695212	288.740404	281.7697575	254.7913296	329.1413172	299.4739541	251.1596056	331.1534663
YKR007W	309.3093624	341.2878404	305.4762715	307.9246475	309.8581143	324.7083321	299.2870099	324.4171354	376.5126992	354.3375825	306.6790974	421.7443256
YKR008W	200.0562702	187.9807481	178.1889067	196.1454637	196.4072171	175.236753	197.1470207	197.4329308	182.2242437	184.4006164	210.2391296	167.4196644
YKR009C	108.9706859	90.94205129	108.9287012	131.3283545	97.75165665	144.1412081	108.4393034	91.18992398	109.2677066	91.31893966	97.7301697	95.71287967
YKR010C	97.45118493	74.47926104	106.6867583	81.98090972	85.3516536	99.76760066	83.53305698	69.48854444	58.92723005	73.87024201	76.45232014	57.0636276
YKR011C	250.600952	260.5640698	210.5706091	254.3747931	261.435579	213.7465643	256.6372747	261.4489147	239.1308554	255.8619387	282.0188449	220.0758365
YKR013W	299.5877335	268.682134	342.5785403	313.4813863	283.1867104	322.3453006	295.7592299	289.2138956	277.7895099	261.6279331	277.4715643	279.0191706
YKR014C	233.7400241	269.3354182	237.2966515	247.2071113	244.9732955	232.7817724	243.5717868	265.924748	292.1005819	264.1877884	248.8049114	322.4862397
YKR015C	98.38515099	68.58173254	72.95053709	82.40419194	71.15226748	69.27091159	86.66548397	77.98991178	73.26478692	65.55808939	92.00188917	68.60360203
YKR016W	294.5474889	215.2958375	267.7970501	298.3252522	190.731781	272.7460657	291.0924819	192.6791455	270.562281	309.1139246	207.4468092	251.9507544
YKR017C	143.1512214	124.9209138	116.1183523	141.7172444	128.5651147	126.9929211	153.7132461	110.705211	143.1768612	138.8267735	116.9929996	135.8551023
YKR018C	268.1036468	239.2984395	271.8965855	268.4895467	231.5477277	276.054817	251.0297537	237.2445214	294.2761519	237.7610511	253.1821381	276.3805333
YKR019C	110.6268047	85.42613831	125.0088909	97.32360169	94.6752304	122.321632	95.84518556	98.03358878	84.54030914	82.71185398	100.8355309	88.71484394
YKR020W	162.6541405	197.5734524	167.5322395	177.7262195	177.9137132	170.5853687	173.2172964	178.5104723	213.6014215	204.7331561	179.1596101	207.6421734
YKR021W	136.3957001	102.0555514	140.3440536	128.7137351	105.4373868	132.7262748	115.957704	108.0518922	97.65665611	100.429487	125.2870052	96.86256884
YKR022C	199.6634619	215.8376895	201.5907383	208.6983384	234.4147205	219.8654837	204.3876907	219.3993267	244.4693472	213.7185489	215.1360239	223.4359853
YKR023W	150.8892194	171.7480146	146.2730734	156.8603904	173.4951837	164.9315463	161.9359129	160.4321881	136.6401918	145.5574029	162.7569308	134.8703837
YKR024C	95.2224096	90.67617217	107.5692673	83.45807949	123.262325	116.5420812	104.9266266	102.1332602	83.27089583	85.13335234	104.964572	72.62922514
YKR025W	238.3007661	229.7129695	274.9973937	239.2326884	241.7532052	285.71607	215.9541243	267.8463757	282.9774295	214.7840079	266.1654224	290.2525005
YKR026C	208.0378741	227.554013	190.1631854	213.5670855	252.8573934	204.5522027	204.6716913	235.2011137	206.6657217	188.5503777	244.5170122	172.1244332
YKR027W	122.4930635	105.0116432	127.615978	120.6656104	111.1177576	123.9717185	106.7067438	116.0466994	72.22662009	93.94465738	119.4211232	68.54424435
YKR028W	148.1731644	139.8883086	141.6549861	141.8577364	153.7724322	140.2686872	150.8992864	136.3768176	101.4600492	128.5837511	154.6521321	98.76112694
YKR029C	154.9047028	134.4661285	146.6612842	154.5894461	153.5619327	139.4861815	159.6233976	133.1482653	146.7144303	144.2414039	153.924717	128.2992291
YKR030W	155.36402	146.9793245	127.5736149	143.852915	158.8155182	133.9116458	154.8386896	164.5142196	141.2040292	140.6683996	166.0921336	129.1670797
YKR031C	78.61489158	89.13025271	102.2653189	100.6939298	94.22049826	96.78647648	92.47381958	80.16442507	74.39178837	83.27347768	88.68182306	64.83477329
YKR036C	136.1034039	146.790469	144.5918836	143.8993614	168.9843287	152.5048918	153.7824576	149.500984	126.2810842	140.8769642	161.2172077	125.0318464
YKR037C	204.3655027	185.6913203	182.4757223	211.5593593	179.4350821	196.3655467	188.89531	170.5095299	180.676104	196.7600689	169.7836273	175.5673662
YKR038C	206.2678411	189.2930916	213.2042008	212.2204823	200.3971243	213.9950502	202.9023775	203.8832812	171.6762605	188.1694678	216.3850774	175.1453292
YKR039W	66.04814343	46.39068575	73.02029816	76.55007781	49.15051716	77.17115007	75.64941506	46.16032121	87.23649193	65.80408945	53.37119499	96.73290007
